concept:name,lifecycle:transition,org:resource,time:timestamp,Program,Course code,Grade,case:concept:name,case:variant,case:variant-index,case:creator
PRA62-30,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-03-14 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR000434,Variant 655,655,Fluxicon Disco
1035,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-06-01 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",1035,2,STNR000434,Variant 655,655,Fluxicon Disco
11859,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-06-11 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11859,10,STNR000434,Variant 655,655,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-09-24 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,7,STNR000434,Variant 655,655,Fluxicon Disco
S11-05-1,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-11-01 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",S11-05-1,4,STNR000434,Variant 655,655,Fluxicon Disco
PRA62-30,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-09-04 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR000528,Variant 747,747,Fluxicon Disco
62363,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-12-12 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62363,2,STNR000528,Variant 747,747,Fluxicon Disco
62999,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-18 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",62999,4,STNR000528,Variant 747,747,Fluxicon Disco
42430,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-02-09 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",42430,7,STNR000528,Variant 747,747,Fluxicon Disco
DE62-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-04-03 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE62-20,EM,STNR000528,Variant 747,747,Fluxicon Disco
11562,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-06-04 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11562,4,STNR000528,Variant 747,747,Fluxicon Disco
1037,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-09-13 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",1037,0,STNR000528,Variant 747,747,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-09-21 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,7,STNR000528,Variant 747,747,Fluxicon Disco
S11-05-2,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-10-08 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",S11-05-2,10,STNR000528,Variant 747,747,Fluxicon Disco
1037,complete,"Byggeri og infrastruktur, ing.prof.bach.",2019-01-04 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",1037,4,STNR000528,Variant 747,747,Fluxicon Disco
S11-15-1,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2017-10-30 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",S11-15-1,7,STNR000548,Variant 766,766,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-12 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,12,STNR000575,Variant 1,1,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-01 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,12,STNR000581,Variant 1,1,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-03 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,10,STNR000583,Variant 1,1,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-10 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,12,STNR000595,Variant 1,1,Fluxicon Disco
42413,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-06 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42413,12,STNR000597,Variant 803,803,Fluxicon Disco
42372,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-11 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42372,10,STNR000597,Variant 803,803,Fluxicon Disco
42085,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-17 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42085,10,STNR000597,Variant 803,803,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-08-23 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,7,STNR000597,Variant 803,803,Fluxicon Disco
2101,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-12-28 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",2101,2,STNR000597,Variant 803,803,Fluxicon Disco
42340,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-18 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42340,10,STNR000616,Variant 820,820,Fluxicon Disco
42429,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-09-05 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42429,12,STNR000616,Variant 820,820,Fluxicon Disco
S42-10-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-10-1,BE,STNR000616,Variant 820,820,Fluxicon Disco
42351,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-10 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42351,12,STNR000616,Variant 820,820,Fluxicon Disco
42452,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-19 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42452,10,STNR000616,Variant 820,820,Fluxicon Disco
42457,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-19 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42457,10,STNR000616,Variant 820,820,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-07-06 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,EM,STNR000616,Variant 820,820,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-08-07 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,4,STNR000616,Variant 820,820,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-12 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,12,STNR000632,Variant 1,1,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-09-22 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,12,STNR000633,Variant 1,1,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-10-23 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,7,STNR000634,Variant 1,1,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-11 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,12,STNR000636,Variant 1,1,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-04 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,10,STNR000663,Variant 1,1,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-07 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,7,STNR000671,Variant 1,1,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-07 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,10,STNR000710,Variant 1,1,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-04 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,12,STNR000737,Variant 1,1,Fluxicon Disco
S42-05-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-12 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-05-1,12,STNR000739,Variant 159,159,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-12 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,12,STNR000739,Variant 159,159,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-06-29 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,12,STNR000740,Variant 1,1,Fluxicon Disco
42413,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-06 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42413,12,STNR000752,Variant 938,938,Fluxicon Disco
42433,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42433,12,STNR000752,Variant 938,938,Fluxicon Disco
42457,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-01-19 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42457,7,STNR000752,Variant 938,938,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-06-13 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,10,STNR000752,Variant 938,938,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-02-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,10,STNR000762,Variant 1,1,Fluxicon Disco
S42-10-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-12-18 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-10-1,10,STNR000774,Variant 959,959,Fluxicon Disco
S34-05-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-05-14 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S34-05-1,12,STNR000774,Variant 959,959,Fluxicon Disco
42417,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-07-13 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42417,7,STNR000774,Variant 959,959,Fluxicon Disco
42429,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-09-14 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42429,7,STNR000774,Variant 959,959,Fluxicon Disco
E42-30,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-03-14 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-30,7,STNR000774,Variant 959,959,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-02-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,12,STNR000785,Variant 17,17,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-08-11 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,10,STNR000786,Variant 17,17,Fluxicon Disco
42413,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-06 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42413,12,STNR000798,Variant 68,68,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-07-09 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,12,STNR000798,Variant 68,68,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-08-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,12,STNR000801,Variant 17,17,Fluxicon Disco
42413,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-06 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42413,12,STNR000836,Variant 1011,1011,Fluxicon Disco
S42-10-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-08-28 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-10-1,10,STNR000836,Variant 1011,1011,Fluxicon Disco
E42-35,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2018-08-29 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",E42-35,10,STNR000836,Variant 1011,1011,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-08-29 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,EM,STNR000849,Variant 1024,1024,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-04 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,EM,STNR000849,Variant 1024,1024,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-16 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,7,STNR000849,Variant 1024,1024,Fluxicon Disco
S42-05-1,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-24 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",S42-05-1,BE,STNR000849,Variant 1024,1024,Fluxicon Disco
42101,complete,"Data science og datamangament, ing.bach.",2018-01-05 00:00:00+00:00,"Data science og datamangament, ing.bach.",42101,12,STNR000850,Variant 1025,1025,Fluxicon Disco
10052,complete,"Data science og datamangament, ing.bach.",2018-01-30 00:00:00+00:00,"Data science og datamangament, ing.bach.",10052,7,STNR000850,Variant 1025,1025,Fluxicon Disco
10054,complete,"Data science og datamangament, ing.bach.",2018-06-15 00:00:00+00:00,"Data science og datamangament, ing.bach.",10054,10,STNR000850,Variant 1025,1025,Fluxicon Disco
S42-05-1,complete,"Data science og datamangament, ing.bach.",2018-06-25 00:00:00+00:00,"Data science og datamangament, ing.bach.",S42-05-1,BE,STNR000850,Variant 1025,1025,Fluxicon Disco
42582,complete,"Data science og datamangament, ing.bach.",2017-12-13 00:00:00+00:00,"Data science og datamangament, ing.bach.",42582,12,STNR000893,Variant 1068,1068,Fluxicon Disco
42580,complete,"Data science og datamangament, ing.bach.",2017-12-20 00:00:00+00:00,"Data science og datamangament, ing.bach.",42580,12,STNR000893,Variant 1068,1068,Fluxicon Disco
1017,complete,"Data science og datamangament, ing.bach.",2018-01-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",1017,2,STNR000893,Variant 1068,1068,Fluxicon Disco
2633,complete,"Data science og datamangament, ing.bach.",2018-02-16 00:00:00+00:00,"Data science og datamangament, ing.bach.",2633,4,STNR000893,Variant 1068,1068,Fluxicon Disco
2170,complete,"Data science og datamangament, ing.bach.",2018-06-08 00:00:00+00:00,"Data science og datamangament, ing.bach.",2170,7,STNR000893,Variant 1068,1068,Fluxicon Disco
42101,complete,"Data science og datamangament, ing.bach.",2018-06-15 00:00:00+00:00,"Data science og datamangament, ing.bach.",42101,7,STNR000893,Variant 1068,1068,Fluxicon Disco
1005,complete,"Data science og datamangament, ing.bach.",2018-06-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",1005,7,STNR000893,Variant 1068,1068,Fluxicon Disco
2403,complete,"Data science og datamangament, ing.bach.",2018-06-29 00:00:00+00:00,"Data science og datamangament, ing.bach.",2403,4,STNR000893,Variant 1068,1068,Fluxicon Disco
42415,complete,"Data science og datamangament, ing.bach.",2018-06-29 00:00:00+00:00,"Data science og datamangament, ing.bach.",42415,7,STNR000893,Variant 1068,1068,Fluxicon Disco
1037,complete,"Data science og datamangament, ing.bach.",2018-09-13 00:00:00+00:00,"Data science og datamangament, ing.bach.",1037,7,STNR000893,Variant 1068,1068,Fluxicon Disco
2101,complete,"Data science og datamangament, ing.bach.",2018-12-28 00:00:00+00:00,"Data science og datamangament, ing.bach.",2101,7,STNR000893,Variant 1068,1068,Fluxicon Disco
2450,complete,"Data science og datamangament, ing.bach.",2019-01-09 00:00:00+00:00,"Data science og datamangament, ing.bach.",2450,7,STNR000893,Variant 1068,1068,Fluxicon Disco
42005,complete,"Data science og datamangament, ing.bach.",2019-01-11 00:00:00+00:00,"Data science og datamangament, ing.bach.",42005,10,STNR000893,Variant 1068,1068,Fluxicon Disco
10052,complete,"Data science og datamangament, ing.bach.",2019-02-21 00:00:00+00:00,"Data science og datamangament, ing.bach.",10052,10,STNR000893,Variant 1068,1068,Fluxicon Disco
42583,complete,"Data science og datamangament, ing.bach.",2019-05-29 00:00:00+00:00,"Data science og datamangament, ing.bach.",42583,10,STNR000893,Variant 1068,1068,Fluxicon Disco
10054,complete,"Data science og datamangament, ing.bach.",2019-06-21 00:00:00+00:00,"Data science og datamangament, ing.bach.",10054,12,STNR000893,Variant 1068,1068,Fluxicon Disco
2105,complete,"Data science og datamangament, ing.bach.",2019-06-24 00:00:00+00:00,"Data science og datamangament, ing.bach.",2105,7,STNR000893,Variant 1068,1068,Fluxicon Disco
42584,complete,"Data science og datamangament, ing.bach.",2019-06-27 00:00:00+00:00,"Data science og datamangament, ing.bach.",42584,12,STNR000893,Variant 1068,1068,Fluxicon Disco
42610,complete,"Data science og datamangament, ing.bach.",2019-07-02 00:00:00+00:00,"Data science og datamangament, ing.bach.",42610,4,STNR000893,Variant 1068,1068,Fluxicon Disco
42430,complete,"Data science og datamangament, ing.bach.",2020-02-17 00:00:00+00:00,"Data science og datamangament, ing.bach.",42430,10,STNR000893,Variant 1068,1068,Fluxicon Disco
B01-20,complete,"Data science og datamangament, ing.bach.",2020-06-10 00:00:00+00:00,"Data science og datamangament, ing.bach.",B01-20,12,STNR000893,Variant 1068,1068,Fluxicon Disco
42586-1,complete,"Data science og datamangament, ing.bach.",2020-06-26 00:00:00+00:00,"Data science og datamangament, ing.bach.",42586-1,7,STNR000893,Variant 1068,1068,Fluxicon Disco
42433,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-06-01 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42433,10,STNR002138,Variant 2154,2154,Fluxicon Disco
41416,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-06-21 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",41416,10,STNR002138,Variant 2154,2154,Fluxicon Disco
42417,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-08-06 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42417,10,STNR002138,Variant 2154,2154,Fluxicon Disco
42582,complete,"Data science og datamangament, ing.bach.",2017-12-13 00:00:00+00:00,"Data science og datamangament, ing.bach.",42582,12,STNR002373,Variant 2365,2365,Fluxicon Disco
42580,complete,"Data science og datamangament, ing.bach.",2017-12-20 00:00:00+00:00,"Data science og datamangament, ing.bach.",42580,10,STNR002373,Variant 2365,2365,Fluxicon Disco
1017,complete,"Data science og datamangament, ing.bach.",2018-01-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",1017,10,STNR002373,Variant 2365,2365,Fluxicon Disco
2633,complete,"Data science og datamangament, ing.bach.",2018-02-16 00:00:00+00:00,"Data science og datamangament, ing.bach.",2633,7,STNR002373,Variant 2365,2365,Fluxicon Disco
2170,complete,"Data science og datamangament, ing.bach.",2018-06-08 00:00:00+00:00,"Data science og datamangament, ing.bach.",2170,7,STNR002373,Variant 2365,2365,Fluxicon Disco
42101,complete,"Data science og datamangament, ing.bach.",2018-06-15 00:00:00+00:00,"Data science og datamangament, ing.bach.",42101,10,STNR002373,Variant 2365,2365,Fluxicon Disco
1005,complete,"Data science og datamangament, ing.bach.",2018-06-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",1005,12,STNR002373,Variant 2365,2365,Fluxicon Disco
2403,complete,"Data science og datamangament, ing.bach.",2018-06-29 00:00:00+00:00,"Data science og datamangament, ing.bach.",2403,7,STNR002373,Variant 2365,2365,Fluxicon Disco
42415,complete,"Data science og datamangament, ing.bach.",2018-06-29 00:00:00+00:00,"Data science og datamangament, ing.bach.",42415,10,STNR002373,Variant 2365,2365,Fluxicon Disco
42406,complete,"Data science og datamangament, ing.bach.",2018-12-18 00:00:00+00:00,"Data science og datamangament, ing.bach.",42406,12,STNR002373,Variant 2365,2365,Fluxicon Disco
2101,complete,"Data science og datamangament, ing.bach.",2018-12-28 00:00:00+00:00,"Data science og datamangament, ing.bach.",2101,12,STNR002373,Variant 2365,2365,Fluxicon Disco
42005,complete,"Data science og datamangament, ing.bach.",2019-01-11 00:00:00+00:00,"Data science og datamangament, ing.bach.",42005,12,STNR002373,Variant 2365,2365,Fluxicon Disco
10052,complete,"Data science og datamangament, ing.bach.",2019-02-21 00:00:00+00:00,"Data science og datamangament, ing.bach.",10052,12,STNR002373,Variant 2365,2365,Fluxicon Disco
42583,complete,"Data science og datamangament, ing.bach.",2019-05-29 00:00:00+00:00,"Data science og datamangament, ing.bach.",42583,10,STNR002373,Variant 2365,2365,Fluxicon Disco
2450,complete,"Data science og datamangament, ing.bach.",2019-06-12 00:00:00+00:00,"Data science og datamangament, ing.bach.",2450,7,STNR002373,Variant 2365,2365,Fluxicon Disco
10054,complete,"Data science og datamangament, ing.bach.",2019-06-21 00:00:00+00:00,"Data science og datamangament, ing.bach.",10054,12,STNR002373,Variant 2365,2365,Fluxicon Disco
42584,complete,"Data science og datamangament, ing.bach.",2019-06-27 00:00:00+00:00,"Data science og datamangament, ing.bach.",42584,12,STNR002373,Variant 2365,2365,Fluxicon Disco
42610,complete,"Data science og datamangament, ing.bach.",2019-07-02 00:00:00+00:00,"Data science og datamangament, ing.bach.",42610,12,STNR002373,Variant 2365,2365,Fluxicon Disco
42435,complete,"Data science og datamangament, ing.bach.",2019-12-20 00:00:00+00:00,"Data science og datamangament, ing.bach.",42435,12,STNR002373,Variant 2365,2365,Fluxicon Disco
1035,complete,"Data science og datamangament, ing.bach.",2020-01-08 00:00:00+00:00,"Data science og datamangament, ing.bach.",1035,12,STNR002373,Variant 2365,2365,Fluxicon Disco
2405,complete,"Data science og datamangament, ing.bach.",2020-01-21 00:00:00+00:00,"Data science og datamangament, ing.bach.",2405,10,STNR002373,Variant 2365,2365,Fluxicon Disco
42104,complete,"Data science og datamangament, ing.bach.",2020-01-27 00:00:00+00:00,"Data science og datamangament, ing.bach.",42104,10,STNR002373,Variant 2365,2365,Fluxicon Disco
B01-15,complete,"Data science og datamangament, ing.bach.",2020-05-07 00:00:00+00:00,"Data science og datamangament, ing.bach.",B01-15,12,STNR002373,Variant 2365,2365,Fluxicon Disco
42586-1,complete,"Data science og datamangament, ing.bach.",2020-06-26 00:00:00+00:00,"Data science og datamangament, ing.bach.",42586-1,12,STNR002373,Variant 2365,2365,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-06-06 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,EM,STNR002412,Variant 2402,2402,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-03-07 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,4,STNR002412,Variant 2402,2402,Fluxicon Disco
11020,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-01-16 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11020,4,STNR002416,Variant 2406,2406,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-06-04 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,EM,STNR002416,Variant 2406,2406,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-03-15 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,4,STNR002416,Variant 2406,2406,Fluxicon Disco
11412,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-06-06 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11412,2,STNR002416,Variant 2406,2406,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-02-02 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,4,STNR002417,Variant 182,182,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-04 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,7,STNR002419,Variant 182,182,Fluxicon Disco
11067,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-07-02 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11067,10,STNR002421,Variant 2409,2409,Fluxicon Disco
11352,complete,"Byggeri og infrastruktur, ing.prof.bach.",2017-08-27 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11352,7,STNR002421,Variant 2409,2409,Fluxicon Disco
42259,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-17 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",42259,7,STNR002421,Variant 2409,2409,Fluxicon Disco
11351,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-18 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11351,4,STNR002421,Variant 2409,2409,Fluxicon Disco
11463,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-01-31 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",11463,7,STNR002421,Variant 2409,2409,Fluxicon Disco
DE11-20,complete,"Byggeri og infrastruktur, ing.prof.bach.",2018-02-02 00:00:00+00:00,"Byggeri og infrastruktur, ing.prof.bach.",DE11-20,12,STNR002421,Variant 2409,2409,Fluxicon Disco
62202,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2017-08-28 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62202,EM,STNR002423,Variant 2411,2411,Fluxicon Disco
62202,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-01-03 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62202,EM,STNR002423,Variant 2411,2411,Fluxicon Disco
PRA62-30,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-03-19 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR002423,Variant 2411,2411,Fluxicon Disco
62999,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-05-28 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62999,12,STNR002423,Variant 2411,2411,Fluxicon Disco
62202,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-06-06 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62202,4,STNR002423,Variant 2411,2411,Fluxicon Disco
