STUDIENR,UDDANNELSE,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,BEDOMMELSESDATO
STNR004817,"Matematisk modellering og computing, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-29
STNR004817,"Matematisk modellering og computing, cand.polyt.",E01-30,Institut for Matematik og Computer Science,10,7-trinsskala,30.0,Projekt,ekstern censur,2019-08-12
STNR004817,"Matematisk modellering og computing, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,5.0,Projekt,intern censur,2018-02-08
STNR004817,"Matematisk modellering og computing, cand.polyt.",S01-05-2,Specialkursus ved Institut for Matematik og Computer Science,10,7-trinsskala,5.0,Projekt,intern censur,2018-06-12
STNR004817,"Matematisk modellering og computing, cand.polyt.",S01-10-1,Specialkursus ved Institut for Matematik og Computer Science,10,7-trinsskala,10.0,Projekt,intern censur,2019-02-07
STNR004831,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-12-19
STNR004831,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,10,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR004831,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-12-18
STNR004831,"Informationsteknologi, cand.polyt.",2224,02224 Modellering og analyse af tidstro systemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-07-09
STNR004831,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,12,7-trinsskala,7.5,Afløsningsopgave,intern censur,2020-01-07
STNR004831,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2021-01-11
STNR004831,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2021-01-11
STNR004831,"Informationsteknologi, cand.polyt.",2258,02258 Parallelle computersystemer,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-02-23
STNR004831,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-02
STNR004831,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR004831,"Informationsteknologi, cand.polyt.",2407,"02407 Stokastiske processer, sandsynlighedsregning 2",7,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-30
STNR004831,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,BE,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-01-21
STNR004831,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-01-11
STNR004831,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2020-08-26
STNR004831,"Informationsteknologi, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,5.0,Projekt,intern censur,2020-01-29
STNR004831,"Informationsteknologi, cand.polyt.",S01-07-1,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,7.5,Projekt,ekstern censur,2021-07-15
STNR004857,"Informationsteknologi, cand.polyt.",1410,01410 Kryptologi 1,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-05-28
STNR004857,"Informationsteknologi, cand.polyt.",2191,02191 Computersikkerhedsundersøgelser,10,7-trinsskala,5.0,Mundtlig,intern censur,2021-01-22
STNR004857,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-09-03
STNR004857,"Informationsteknologi, cand.polyt.",2203,02203 Design af digitale systemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR004857,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2020-06-11
STNR004857,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-12-18
STNR004857,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-11-19
STNR004857,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-04
STNR004857,"Informationsteknologi, cand.polyt.",2234,02234 Aktuelle emner i systemsikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2021-02-01
STNR004857,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR004857,"Informationsteknologi, cand.polyt.",2244,02244 Logik for sikkerhed,4,7-trinsskala,7.5,Skriftlig,intern censur,2021-05-20
STNR004857,"Informationsteknologi, cand.polyt.",31342,31342 Introduktion til programmerbare logiske kontrollere,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2021-01-12
STNR004857,"Informationsteknologi, cand.polyt.",34346,34346 Netværksteknologier og applikationsudvikling til Internet of Things,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-06-23
STNR004857,"Informationsteknologi, cand.polyt.",34371,34371 Internet of Things (IoT) Communication Network Security,12,7-trinsskala,5.0,Mundtlig,ekstern censur,2020-12-14
STNR004857,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR004857,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2021-07-13
STNR004858,"Geofysik og rumteknologi, cand.polyt.",11857,11857 Ekstremt klima og fysiske naturforhold,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-03-27
STNR004858,"Geofysik og rumteknologi, cand.polyt.",30201,30201 Måleteknologi inden for rum- og geofysik,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-23
STNR004858,"Geofysik og rumteknologi, cand.polyt.",30230,30230 Dataanalyse og -modellering i rum- og geofysik,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-12-12
STNR004858,"Geofysik og rumteknologi, cand.polyt.",30550,30550 Satellitbaseret positionering,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-08
STNR004858,"Geofysik og rumteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",4,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-01-11
STNR004858,"Geofysik og rumteknologi, cand.polyt.",E30-30,Institut for Rumforskning og -teknologi,12,7-trinsskala,30.0,Projekt,ekstern censur,2020-05-29
STNR004858,"Geofysik og rumteknologi, cand.polyt.",AAL60,"AAL60 Kurser meritoverført fra Aalto University, Finland",BE,bestået/ikke bestået,60.0,Afløsningsopgave,ingen censur,2019-10-23
STNR004860,"Informationsteknologi, cand.polyt.",2105,02105 Algoritmer og datastrukturer 1,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-22
STNR004860,"Informationsteknologi, cand.polyt.",2170,02170 Databasesystemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-15
STNR004860,"Informationsteknologi, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-09
STNR004860,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR004860,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,4,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-04
STNR004860,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR004860,"Informationsteknologi, cand.polyt.",2263,02263 Formelle aspekter af software engineering,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-15
STNR004860,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR004860,"Informationsteknologi, cand.polyt.",2269,02269 Process mining,7,7-trinsskala,5.0,Mundtlig,intern censur,2019-12-05
STNR004860,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,2,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-05-21
STNR004860,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR004860,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-12-08
STNR004860,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-08
STNR004860,"Informationsteknologi, cand.polyt.",2806,02806 Social dataanalyse og visualisering,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-19
STNR004860,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",2,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR004860,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,12,7-trinsskala,30.0,Projekt,ekstern censur,2021-01-28
STNR004860,"Informationsteknologi, cand.polyt.",S01-02-1,Specialkursus ved Institut for Matematik og Computer Science,10,7-trinsskala,2.5,Projekt,ekstern censur,2021-03-10
STNR004863,"Matematisk modellering og computing, cand.polyt.",1415,01415 Computational discrete mathematics,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-12-04
STNR004863,"Matematisk modellering og computing, cand.polyt.",1617,01617 Introduktion til dynamiske systemer,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-05
STNR004863,"Matematisk modellering og computing, cand.polyt.",2417,02417 Tidsrækkeanalyse,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-01
STNR004863,"Matematisk modellering og computing, cand.polyt.",2424,02424 Videregående dataanalyse og statistisk modellering,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-28
STNR004863,"Matematisk modellering og computing, cand.polyt.",2429,02429 Analyse af korrelerede data: Mixede lineære modeller,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-02
STNR004863,"Matematisk modellering og computing, cand.polyt.",2507,02507 Projektarbejde inden for billedanalyse og computergrafik,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2018-02-01
STNR004863,"Matematisk modellering og computing, cand.polyt.",2580,02580 Analyse og beregninger på geometriske data,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-05-29
STNR004863,"Matematisk modellering og computing, cand.polyt.",2582,02582 Computerintensiv dataanalyse,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-05-18
STNR004863,"Matematisk modellering og computing, cand.polyt.",2806,02806 Social dataanalyse og visualisering,12,7-trinsskala,5.0,Skriftlig,intern censur,2018-06-20
STNR004863,"Matematisk modellering og computing, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-08
STNR004863,"Matematisk modellering og computing, cand.polyt.",42111,42111 Statisk og dynamisk optimering,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-06
STNR004863,"Matematisk modellering og computing, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",4,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-01-16
STNR004863,"Matematisk modellering og computing, cand.polyt.",E01-35,Institut for Matematik og Computer Science,10,7-trinsskala,35.0,Projekt,ekstern censur,2019-10-10
STNR004863,"Matematisk modellering og computing, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,10,7-trinsskala,5.0,Projekt,intern censur,2019-02-08
STNR004863,"Matematisk modellering og computing, cand.polyt.",S01-05-2,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2019-01-28
STNR004863,"Matematisk modellering og computing, cand.polyt.",S01-05-3,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2019-02-16
STNR004863,"Matematisk modellering og computing, cand.polyt.",S01-05-4,Specialkursus ved Institut for Matematik og Computer Science,10,7-trinsskala,5.0,Projekt,intern censur,2019-01-29
STNR004870,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-07-25
STNR004870,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR004870,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-27
STNR004870,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-01-18
STNR004870,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,12,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-01-14
STNR004870,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-01-28
STNR004870,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,EM,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR004870,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,12,7-trinsskala,5.0,Skriftlig,intern censur,2021-03-08
STNR004870,"Informationsteknologi, cand.polyt.",2282,02282 Algoritmer for store datamængder,12,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-05-21
STNR004870,"Informationsteknologi, cand.polyt.",2289,02289 Algoritmiske teknikker for moderne datamodeller,12,7-trinsskala,5.0,Mundtlig,ekstern censur,2019-12-11
STNR004870,"Informationsteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-08
STNR004870,"Informationsteknologi, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-14
STNR004870,"Informationsteknologi, cand.polyt.",2964,02964 Software development - with a focus on continuous integration and continuous deployment,BE,bestået/ikke bestået,2.5,Afløsningsopgave,intern censur,2019-08-09
STNR004870,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR004870,"Informationsteknologi, cand.polyt.",E01-35,Institut for Matematik og Computer Science,12,7-trinsskala,35.0,Projekt,ekstern censur,2021-01-27
STNR004870,"Informationsteknologi, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,10,7-trinsskala,5.0,Projekt,intern censur,2019-04-23
STNR004870,"Informationsteknologi, cand.polyt.",S01-07-1,Specialkursus ved Institut for Matematik og Computer Science,12,7-trinsskala,7.5,Projekt,ekstern censur,2020-06-28
STNR004883,"Informationsteknologi, cand.polyt.",2162,02162 Software Engineering 2,10,7-trinsskala,10.0,Skriftlig,intern censur,2019-02-01
STNR004883,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,4,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR004883,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-17
STNR004883,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-27
STNR004883,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-01-18
STNR004883,"Informationsteknologi, cand.polyt.",2247,02247 Oversætterkonstruktion,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-05-24
STNR004883,"Informationsteknologi, cand.polyt.",2266,02266 User experience engineering,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-03-11
STNR004883,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR004883,"Informationsteknologi, cand.polyt.",2268,02268 Procesorienterede og event-drevne softwaresystemer,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-05-07
STNR004883,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR004883,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-12-08
STNR004883,"Informationsteknologi, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-14
STNR004883,"Informationsteknologi, cand.polyt.",2809,02809 UX design prototypeudvikling,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-01-16
STNR004883,"Informationsteknologi, cand.polyt.",42184,42184 Data science indenfor mobilitet,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-01-20
STNR004883,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-01-11
STNR004883,"Informationsteknologi, cand.polyt.",E22-30,Institut for Sundhedsteknologi,10,7-trinsskala,30.0,Projekt,ekstern censur,2020-07-03
STNR004886,"Matematisk modellering og computing, cand.polyt.",1617,01617 Introduktion til dynamiske systemer,EM,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR004886,"Matematisk modellering og computing, cand.polyt.",1617,01617 Introduktion til dynamiske systemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-05-25
STNR004886,"Matematisk modellering og computing, cand.polyt.",2407,"02407 Stokastiske processer, sandsynlighedsregning 2",10,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-30
STNR004886,"Matematisk modellering og computing, cand.polyt.",2425,02425 Diffusioner og stokastiske differentialligninger,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-03
STNR004886,"Matematisk modellering og computing, cand.polyt.",2427,02427 Videregående tidsrækkeanalyse,12,7-trinsskala,10.0,Skriftlig,intern censur,2019-02-01
STNR004886,"Matematisk modellering og computing, cand.polyt.",2443,02443 Stokastisk simulation,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2019-07-24
STNR004886,"Matematisk modellering og computing, cand.polyt.",2456,02456 Dyb læring,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-27
STNR004886,"Matematisk modellering og computing, cand.polyt.",2460,02460 Avanceret machine learning,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-04
STNR004886,"Matematisk modellering og computing, cand.polyt.",2619,02619 Model prædiktiv regulering,EM,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-04
STNR004886,"Matematisk modellering og computing, cand.polyt.",2619,02619 Model prædiktiv regulering,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-09-03
STNR004886,"Matematisk modellering og computing, cand.polyt.",2686,02686 Scientific computing for differentialligninger,EM,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-06-26
STNR004886,"Matematisk modellering og computing, cand.polyt.",2686,02686 Scientific computing for differentialligninger,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2021-06-24
STNR004886,"Matematisk modellering og computing, cand.polyt.",2936,02936 Bayesiansk dataanalyse,BE,bestået/ikke bestået,5.0,Afløsningsopgave,intern censur,2019-06-24
STNR004886,"Matematisk modellering og computing, cand.polyt.",42111,42111 Statisk og dynamisk optimering,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-06
STNR004886,"Matematisk modellering og computing, cand.polyt.",42186,42186 Model-based machine learning,EM,7-trinsskala,5.0,Skriftlig,intern censur,2019-05-24
STNR004886,"Matematisk modellering og computing, cand.polyt.",42186,42186 Model-based machine learning,12,7-trinsskala,5.0,Skriftlig,intern censur,2019-09-05
STNR004886,"Matematisk modellering og computing, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-06-19
STNR004886,"Matematisk modellering og computing, cand.polyt.",E47-35,Institut for Energi,12,7-trinsskala,35.0,Projekt,ekstern censur,2021-04-29
STNR004886,"Matematisk modellering og computing, cand.polyt.",S47-05-1,Specialkursus ved Institut for Energi,12,7-trinsskala,5.0,Projekt,intern censur,2020-02-03
STNR004886,"Matematisk modellering og computing, cand.polyt.",S47-05-2,Specialkursus ved Institut for Energi,12,7-trinsskala,5.0,Projekt,intern censur,2020-07-03
STNR004890,"Geofysik og rumteknologi, cand.polyt.",30200,30200 Måleteknologi inden for rum- og geofysik,7,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2018-01-23
STNR004890,"Geofysik og rumteknologi, cand.polyt.",30210,30210 Databehandlingsmetoder i rum- og geofysik,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2018-03-13
STNR004890,"Geofysik og rumteknologi, cand.polyt.",30220,30220 Syntese i rum- og geofysik,10,7-trinsskala,10.0,Mundtlig,intern censur,2018-10-11
STNR004890,"Geofysik og rumteknologi, cand.polyt.",30230,30230 Dataanalyse og -modellering i rum- og geofysik,10,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2017-12-19
STNR004890,"Geofysik og rumteknologi, cand.polyt.",30350,30350 Telemåling,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2017-12-21
STNR004890,"Geofysik og rumteknologi, cand.polyt.",30550,30550 Satellitbaseret positionering,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-21
STNR004890,"Geofysik og rumteknologi, cand.polyt.",30730,"30730 Rumvejr, forudsigelse og effekter",10,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-12-11
STNR004890,"Geofysik og rumteknologi, cand.polyt.",30740,30740 Geomagnetisme,10,7-trinsskala,10.0,Afløsningsopgave,intern censur,2018-05-24
STNR004890,"Geofysik og rumteknologi, cand.polyt.",30750,30750 Earth system science,10,7-trinsskala,5.0,Skriftlig,intern censur,2018-07-03
STNR004890,"Geofysik og rumteknologi, cand.polyt.",30790,30790 Observationel røntgenastrofysik,4,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-12-19
STNR004890,"Geofysik og rumteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-06-21
STNR004890,"Geofysik og rumteknologi, cand.polyt.",30760-1,30760 Inverse problemer i rum- og geofysik,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2018-05-16
STNR004890,"Geofysik og rumteknologi, cand.polyt.",E30-35,Institut for Rumforskning og -teknologi,12,7-trinsskala,35.0,Projekt,ekstern censur,2019-08-22
STNR004891,"Informationsteknologi, cand.polyt.",2101,02101 Indledende programmering,10,7-trinsskala,5.0,Mundtlig,intern censur,2019-12-20
STNR004891,"Informationsteknologi, cand.polyt.",2161,02161 Software Engineering 1,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-07-03
STNR004891,"Informationsteknologi, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-07-09
STNR004891,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-09-03
STNR004891,"Informationsteknologi, cand.polyt.",2211,02211 Videregående computerarkitektur,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-05-24
STNR004891,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,4,7-trinsskala,7.5,Skriftlig,intern censur,2019-12-18
STNR004891,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,4,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-21
STNR004891,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-04
STNR004891,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,4,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR004891,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,4,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR004891,"Informationsteknologi, cand.polyt.",2268,02268 Procesorienterede og event-drevne softwaresystemer,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-05-07
STNR004891,"Informationsteknologi, cand.polyt.",2269,02269 Process mining,EM,7-trinsskala,5.0,Mundtlig,intern censur,2019-12-05
STNR004891,"Informationsteknologi, cand.polyt.",2269,02269 Process mining,4,7-trinsskala,5.0,Mundtlig,intern censur,2021-06-14
STNR004891,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR004891,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-06-21
STNR004891,"Informationsteknologi, cand.polyt.",42634,42634 X-Tech entrepreneurship,7,7-trinsskala,10.0,Mundtlig,ekstern censur,2020-06-29
STNR004891,"Informationsteknologi, cand.polyt.",E01-30,Institut for Matematik og Computer Science,7,7-trinsskala,30.0,Projekt,ekstern censur,2021-01-28
STNR004901,"Informationsteknologi, cand.polyt.",2156,02156 Logiske systemer og logikprogrammering,7,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-24
STNR004901,"Informationsteknologi, cand.polyt.",2158,02158 Parallelprogrammering,4,7-trinsskala,5.0,Skriftlig,intern censur,2018-02-06
STNR004901,"Informationsteknologi, cand.polyt.",2180,02180 Introduktion til kunstig intelligens,EM,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-06-19
STNR004901,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2018-06-08
STNR004901,"Informationsteknologi, cand.polyt.",2242,02242 Programanalyse,10,7-trinsskala,7.5,Skriftlig,ekstern censur,2017-12-13
STNR004901,"Informationsteknologi, cand.polyt.",2249,02249 Beregningsmæssigt hårde problemer,7,7-trinsskala,7.5,Skriftlig,ekstern censur,2019-01-14
STNR004901,"Informationsteknologi, cand.polyt.",2281,02281 Data-logik,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-05-22
STNR004901,"Informationsteknologi, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2018-07-03
STNR004901,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,0,7-trinsskala,5.0,Skriftlig,intern censur,2018-12-14
STNR004901,"Informationsteknologi, cand.polyt.",2287,02287 Logiske teorier for usikkerhed og læring,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-05-28
STNR004901,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR004901,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2017-12-20
